file_path,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,label
data/audio/audio_speech_actors_01-24\Actor_02\03-01-03-02-02-01-02.wav,-564.886,59.037647,-17.660675,-0.29245853,0.6204666,-0.5198708,-12.68607,-5.5435715,-11.660215,-10.052526,-0.9895535,-3.7621117,-9.788852,-4.707024,-5.0041957,-8.387945,-2.1644778,-2.8855674,-9.528622,-3.2271237,-3.3701077,-4.533599,-3.7977495,-1.2798076,1.2261288,-0.53474444,-2.9546487,0.1796775,0.1801535,1.2454011,0.5076124,1.1545342,1.718979,2.059041,-0.35196748,-0.19539171,-0.029031271,1.4504803,2.0006437,4.067142,happy
data/audio/audio_speech_actors_01-24\Actor_02\03-01-03-02-02-02-02.wav,-558.6029,57.735268,-17.925467,0.6474382,-0.626351,-1.7978331,-13.934751,-3.5213854,-10.3474245,-10.280376,-3.0889096,-5.3283057,-10.227825,-3.1592925,-6.3280315,-8.698458,-2.5679736,-3.153545,-9.31044,-1.6448,-0.9028994,-1.7794402,-1.8123006,-0.4561026,0.52837527,-2.6621695,-4.4437385,-0.09302397,-1.2538114,0.47309896,-0.3334796,-0.09615593,0.11960011,1.7061559,0.38016444,1.2762493,1.4119672,2.4763055,3.5780234,5.170233,happy
data/audio/audio_speech_actors_01-24\Actor_02\03-01-04-01-01-01-02.wav,-706.5462,70.95973,-4.1365924,6.6439753,-0.8450789,3.205322,-10.462761,2.9966118,-11.937459,-4.443748,-5.141396,-3.6179626,-4.571275,-5.1432557,-5.832727,-3.3671238,-0.072102524,-3.911973,-5.1930537,-2.9575598,-4.560502,-2.7368772,-4.24217,-4.677089,-1.3829831,-3.4277692,-2.8065376,-2.5578234,-1.0734798,1.1746631,-1.1342698,-0.2675756,0.5467235,0.46765757,1.2780571,2.4602218,1.9991835,3.2066677,5.718676,6.966397,sad
data/audio/audio_speech_actors_01-24\Actor_02\03-01-04-01-01-02-02.wav,-696.2251,72.61911,-5.971652,6.434627,-0.2762453,2.8364086,-9.820615,3.4400737,-9.201118,-5.085862,-4.289515,-2.8661969,-2.9726014,-5.1390038,-3.4942703,-4.2632737,-0.8274434,-3.1236517,-5.798485,-2.2346954,-4.3894997,-2.8332024,-3.8073351,-4.5552063,-0.42420638,-2.6997676,-2.8066492,-2.6400847,-2.394883,0.8151008,-2.5029805,-2.1388764,0.5568342,0.81213766,1.4127872,3.4967136,3.0698612,3.317169,4.649928,5.4160104,sad
data/audio/audio_speech_actors_01-24\Actor_02\03-01-04-01-02-01-02.wav,-683.29425,59.915516,-0.3598153,6.508977,-1.4676181,2.8750477,-8.309567,-0.596347,-11.488852,-5.7631593,-3.1498957,-3.248486,-5.245757,-5.040653,-4.293874,-5.445155,-1.3202674,-4.307241,-6.719017,-2.4038706,-4.1833243,-3.444208,-3.424227,-4.5177855,-1.1846838,-4.8881493,-5.0697913,-4.624096,-3.4829116,-1.3506224,-3.0444427,-1.1964341,1.2733017,0.8552889,0.69280416,0.2643243,-0.76659244,0.64524585,4.5004735,7.5163,sad
data/audio/audio_speech_actors_01-24\Actor_02\03-01-04-01-02-02-02.wav,-700.86566,62.921898,-2.619947,8.212914,-0.48985144,4.108222,-7.795467,-0.023358017,-9.3188505,-6.341343,-3.9372573,-1.853161,-4.5948195,-5.17756,-4.0791664,-5.3358607,-1.532596,-4.0789027,-5.53674,-1.6802336,-4.1038094,-3.3197484,-3.0499446,-4.947014,-1.8914355,-3.722779,-5.218106,-4.184361,-3.964441,-1.9875144,-3.1234152,-2.756946,-0.104099594,0.3339604,1.5430464,3.133022,3.2354157,4.054074,7.0644913,8.328933,sad
data/audio/audio_speech_actors_01-24\Actor_02\03-01-04-02-01-01-02.wav,-684.31573,62.340847,-8.324207,5.9357667,-1.9212883,-1.0301524,-10.189304,-1.967844,-11.886773,-8.71532,-5.9609404,-3.7124434,-6.0599976,-4.1743803,-4.191667,-5.1607537,1.7213532,-2.1669803,-6.5772996,-3.663088,-2.221313,-2.6067796,-1.8019321,-3.1856668,1.2428153,-0.76612043,-0.81336015,0.49799776,0.75650364,5.004949,2.653371,4.5568438,5.2611785,2.5426626,2.0582273,1.3756725,-1.1524827,-1.4858049,1.1721841,0.6374798,sad
data/audio/audio_speech_actors_01-24\Actor_02\03-01-04-02-01-02-02.wav,-702.70337,67.9131,-3.6298935,8.076855,-0.7393072,2.7110705,-8.9391775,-1.2227178,-11.854862,-6.6605196,-6.604041,-2.7997153,-5.201832,-4.138485,-3.8988802,-4.944902,-1.0409697,-2.8923879,-5.042423,-2.284227,-1.8385737,-2.4297426,-2.9576933,-4.280988,-0.5989528,-3.2965016,-2.3643994,-0.9102171,-0.83380526,2.570706,0.47419244,2.2886515,4.347819,4.367743,4.804154,4.428346,2.2626157,0.9432499,1.4661274,0.21298414,sad
data/audio/audio_speech_actors_01-24\Actor_02\03-01-04-02-02-01-02.wav,-688.776,60.152584,-4.9036417,7.6960416,-3.1103747,1.7679313,-8.34617,-2.3499694,-12.538819,-9.191037,-7.881257,-3.7299984,-7.1819487,-4.481253,-5.568947,-7.365989,-2.0046008,-3.9699285,-7.953796,-4.4868965,-2.3018303,-4.631833,-5.5008125,-4.921105,-1.8877281,-4.644589,-4.614756,-1.5276155,-0.5863171,3.2725406,1.2939657,2.081956,3.2553668,2.174568,1.7066363,3.0934565,2.3731267,2.3518095,3.4433205,1.8251865,sad
data/audio/audio_speech_actors_01-24\Actor_02\03-01-04-02-02-02-02.wav,-687.3986,61.031883,-7.11638,8.069417,-3.8432615,2.7920034,-11.200945,-3.3254008,-13.323005,-7.9586997,-6.2958865,-1.9197619,-7.7417617,-4.912199,-4.7955666,-6.416377,-1.5258193,-2.4935586,-7.6335664,-4.2120376,-1.3606275,-4.068643,-4.696328,-4.184898,-0.9183629,-2.4877186,-2.3636012,0.3259955,2.4001865,5.980047,3.0740786,3.4592667,3.9269807,1.8971611,-0.042806786,0.3367699,-1.1134076,-0.98313016,1.5208341,0.49055272,sad
data/audio/audio_speech_actors_01-24\Actor_02\03-01-05-01-01-01-02.wav,-588.2537,59.247963,-8.007299,4.542206,-1.3240749,0.97312593,-9.401972,2.055399,-7.919817,-6.6781945,-1.9953741,-2.8655589,-2.0860763,-2.584172,-3.6021729,-3.2447562,-0.29664165,-2.6106515,-5.323357,-2.1172328,-3.5679572,-2.1520593,-1.4877542,-0.9573945,1.6112803,0.90981996,-0.6670488,0.24257803,-2.0387537,0.12060246,0.09465235,0.70338464,3.2739418,2.3742404,0.6537067,0.7476319,-0.67048657,-0.39736035,1.2820964,2.0152059,angry
data/audio/audio_speech_actors_01-24\Actor_02\03-01-05-01-01-02-02.wav,-564.9818,62.465103,-14.487927,3.4400377,-1.1810225,0.26285574,-10.752198,2.646129,-10.4493885,-5.05966,-0.9007035,-1.5124356,-1.1195513,-2.6581008,-2.755749,-3.3202991,-0.91456443,-2.6984086,-5.2312756,-2.091293,-2.6904857,-1.6965368,-1.1762028,0.39958072,2.3272688,0.030128546,-0.66663694,-0.17817666,-1.5236355,0.5495797,-0.59535295,1.0851934,2.901463,1.5447519,0.5661893,0.9017465,-1.2271085,0.012687992,1.6090661,2.3887932,angry
data/audio/audio_speech_actors_01-24\Actor_02\03-01-05-01-02-01-02.wav,-602.7209,62.84519,-8.394002,6.589411,-4.375909,1.4356265,-10.295984,3.8481052,-10.856516,-5.5122113,-4.1941566,-1.5423423,-4.7062216,-3.528861,-4.0414658,-5.4528317,-1.0319417,-3.1056573,-6.5721817,-1.9306378,-4.0764003,-3.934915,-4.982155,-2.8436613,-1.7389927,-1.4997833,-2.5790184,0.77796614,-1.3268436,0.6884007,0.47132832,0.47858873,2.8012683,2.2618873,2.030328,2.6336997,1.2030382,1.1294992,1.1396244,1.329774,angry
data/audio/audio_speech_actors_01-24\Actor_02\03-01-05-01-02-02-02.wav,-590.8822,59.8463,-14.2538395,4.3443723,-5.5822906,-0.5592322,-13.923412,3.8070233,-11.936244,-6.5984015,-4.050676,-2.3211434,-4.304013,-2.726973,-4.385263,-6.2546644,0.54510945,-3.2156959,-6.0512857,-0.9606695,-4.5923605,-5.4099646,-5.69212,-3.3109477,-1.596716,-2.1930153,-3.445889,-0.1476879,-1.5727547,0.71869034,-0.01582563,0.14256154,2.8812282,1.7179585,3.0679948,4.1990666,1.9292799,0.884289,0.44001895,0.5440078,angry
data/audio/audio_speech_actors_01-24\Actor_02\03-01-05-02-01-01-02.wav,-477.00308,51.98464,-22.436209,0.07966272,-4.303525,-6.375623,-13.338385,3.2944665,-10.27578,-8.972215,-0.73087966,-4.789858,-4.3287773,-2.0812852,-5.9768295,-4.157786,-1.9779589,-1.8689731,-3.1769683,0.61500657,0.6798787,1.4518486,1.5432032,1.7598027,2.1803868,0.9732833,-0.38153753,-0.25005832,-0.8813734,1.3235177,0.97436976,2.4258883,2.9493809,0.34462163,-0.9392892,-0.59258205,-1.4602376,0.7212529,1.5512362,0.41344872,angry
data/audio/audio_speech_actors_01-24\Actor_02\03-01-05-02-01-02-02.wav,-502.75406,55.81529,-22.514963,-0.38626748,-4.5590944,-6.385681,-12.998574,5.385625,-8.096994,-8.746943,-1.6673539,-4.6842523,-4.3427157,-1.122129,-5.80183,-4.8109164,-1.323992,-2.1611156,-5.8387957,-0.7410692,-0.9047955,0.38862026,0.38554537,1.2427555,1.4814929,-0.42008898,-0.9485066,0.27555442,-0.11418217,2.429964,1.7291459,2.251931,2.4146855,0.4218875,0.4323879,1.8468884,0.04607574,0.85415107,0.48604697,-0.3367615,angry
data/audio/audio_speech_actors_01-24\Actor_02\03-01-05-02-02-01-02.wav,-437.46176,46.474915,-25.999445,-5.8879867,-9.137497,-9.274363,-16.633015,1.2840623,-11.299037,-13.147175,-4.465234,-6.250961,-8.2641,-3.291748,-8.560137,-7.1119957,-5.0630894,-2.7727842,-4.815861,0.56009245,0.48115775,2.3389997,2.460127,2.7200558,4.3831344,3.0406494,2.728978,2.7222424,0.08778552,0.46455202,-0.8208535,-0.48760504,0.17347936,-0.32788184,-2.3478534,-0.6418919,-1.4548438,0.13683861,0.76702476,0.09728468,angry
data/audio/audio_speech_actors_01-24\Actor_02\03-01-05-02-02-02-02.wav,-453.88705,48.402576,-28.487484,-3.6462314,-8.6114645,-9.896745,-16.036991,2.3280635,-11.231367,-12.242676,-3.3367684,-5.9945483,-8.363049,-3.6594408,-8.594911,-7.571192,-3.596021,-3.5710366,-4.3394966,1.1804794,0.65126264,0.48807883,-1.0521468,0.681064,1.9864775,0.24524206,2.1491258,3.5130694,1.8316499,2.5319595,0.25651088,-0.9410247,0.9394865,-0.115751065,-0.16339499,1.771925,-0.98934144,-0.71998465,-0.7309839,0.4234519,angry
data/audio/audio_speech_actors_01-24\Actor_02\03-01-06-01-01-01-02.wav,-595.8171,59.382217,-25.655392,1.5161917,-4.867662,-1.9652696,-16.650066,0.68378335,-14.741965,-8.69511,-4.6204305,-6.8369813,-6.595383,-4.5245237,-7.234866,-2.2414138,-0.9898038,-3.139681,-6.348796,-4.956749,-5.892289,-3.3463328,-1.2496469,0.987193,5.9178977,5.8452363,5.3764324,7.4361525,5.3797593,5.421963,0.4745691,1.7172663,2.952018,1.6205812,1.1033071,1.1596823,-1.6126441,-1.5293792,-0.080754526,-0.036547486,fearful
data/audio/audio_speech_actors_01-24\Actor_02\03-01-06-01-01-02-02.wav,-599.1613,56.84228,-22.899433,-1.2103268,-5.610211,-1.7112188,-14.993203,1.2717696,-14.38086,-10.10225,-4.706261,-5.422339,-6.8581696,-4.81837,-7.0538516,-3.2698596,0.31341988,-3.8490126,-6.7497153,-2.7632146,-2.4143133,-1.1595019,1.3200454,3.285608,7.3439255,6.3479834,5.7055535,4.83719,3.5932555,4.1084185,-0.64971083,0.06622914,1.5545443,0.6102281,0.89890736,0.51317847,-1.835002,-2.8752415,-0.88399845,0.050172985,fearful
data/audio/audio_speech_actors_01-24\Actor_02\03-01-06-01-02-01-02.wav,-584.6368,53.946198,-23.683254,1.0352311,-6.6190166,0.15367816,-15.050793,-0.9471066,-15.154127,-9.587488,-3.8004522,-3.3235002,-8.445857,-4.5564137,-5.6523237,-4.85229,-0.5804144,-4.340731,-7.073967,-2.5782428,-3.7413592,-2.8296633,0.0685883,1.8828504,6.523359,5.3938365,5.1320257,5.316148,4.1794434,4.9050946,0.13656962,1.3044726,3.937718,1.9207693,0.37841192,1.4730214,-1.9547873,-1.8723251,-0.10421392,-0.29212487,fearful
data/audio/audio_speech_actors_01-24\Actor_02\03-01-06-01-02-02-02.wav,-590.8616,50.688057,-24.538645,-3.3477864,-7.2955213,0.3506409,-15.734379,-3.0930223,-17.794012,-10.360825,-3.7984354,-3.4389179,-9.616912,-5.9307113,-7.305561,-2.4053571,-0.3552996,-5.276061,-7.654717,-1.9498909,-3.8563313,-0.8812644,3.959056,7.0961595,11.709409,10.775715,6.730815,6.0540905,3.1405103,2.6970887,-2.8236876,-0.7067795,1.7117753,0.08350857,0.9315515,0.69552803,-2.840997,-2.4171293,-0.60785466,0.32257903,fearful
data/audio/audio_speech_actors_01-24\Actor_02\03-01-06-02-01-01-02.wav,-535.5231,44.54064,-30.301683,-4.1415024,-7.7397614,-6.3114443,-17.439528,-2.251262,-12.838899,-10.43201,-4.374937,-3.2262971,-8.528458,-6.466595,-6.4820876,-3.8969264,0.85370517,1.4299256,2.03776,7.7609725,10.785831,7.3336744,6.415595,1.510663,0.78286,-2.5756798,-4.872217,0.123934105,-0.8907691,0.72881687,-4.5309286,-4.877432,-1.5783076,-2.5731905,0.92743295,-0.48191255,-2.188053,-0.6273273,2.1475334,3.7073693,fearful
data/audio/audio_speech_actors_01-24\Actor_02\03-01-06-02-01-02-02.wav,-519.63324,42.272,-30.099941,-3.093581,-8.013828,-4.3675427,-18.463741,-2.3117518,-12.013569,-12.069893,-5.05816,-5.0358105,-9.207201,-5.8272023,-4.703933,-3.176605,1.0687906,0.6411238,-0.19015816,7.5892167,12.221997,9.134248,8.235632,2.6093984,2.092424,-2.5302687,-5.791417,-1.1909016,-1.4486836,0.67692536,-4.0417295,-3.2748997,-1.9140702,-2.8741846,-0.004224973,1.2092413,-1.3599772,-1.7628245,0.22840676,0.36634102,fearful
data/audio/audio_speech_actors_01-24\Actor_02\03-01-06-02-02-01-02.wav,-515.9983,38.055786,-27.663736,-3.2252216,-11.4832535,-1.9800559,-17.871073,-2.427586,-12.107833,-9.330832,-5.251732,-4.9818377,-10.160074,-5.14034,-6.8752356,-4.1509633,0.6384021,0.3760583,-0.069226325,5.58248,8.011747,6.9477654,6.7397127,4.119078,3.6132867,-0.05586414,-4.3583827,-0.44700718,-2.3745828,0.15251869,-4.1656976,-3.1842625,-1.0778921,-2.7199814,-0.8844324,-0.7254077,-1.1197776,0.62710875,2.1718228,0.9772241,fearful
data/audio/audio_speech_actors_01-24\Actor_02\03-01-06-02-02-02-02.wav,-508.61215,42.668716,-26.237993,-3.011582,-10.191428,-2.5118136,-15.029951,-4.417139,-14.136553,-11.3241625,-2.822758,-3.4599664,-8.981435,-5.399793,-5.283487,-3.592939,0.40819776,0.19700234,1.2913009,8.51649,9.9910145,6.996783,7.125901,3.3213656,3.9096203,0.30270866,-2.3910909,1.1339251,-1.8475876,-0.79941726,-4.6867414,-2.2586389,0.7678679,-2.2962792,-0.6912401,-0.34779817,-0.91164166,1.4108715,2.7068028,0.97253746,fearful
data/audio/audio_speech_actors_01-24\Actor_02\03-01-07-01-01-01-02.wav,-666.80176,72.579124,-11.815956,6.9202304,-2.758427,0.749238,-5.3767095,1.8880271,-13.4000025,-4.9366503,-2.646663,-0.7979515,-4.509567,-2.0346909,-3.0207548,-3.828315,0.49006817,-3.080978,-4.469811,-1.5064778,-4.1587076,-3.062802,-4.4732385,-2.7909884,-1.5957378,-3.7192786,-3.209113,-3.547093,-1.7491064,-0.6232466,-2.685926,-0.27352506,-0.33463788,-1.4176487,0.027186032,-0.9928718,0.09361891,0.83877164,1.796148,2.1408112,disgust
data/audio/audio_speech_actors_01-24\Actor_02\03-01-07-01-01-02-02.wav,-676.8212,79.525734,-12.700563,8.421185,-1.8144249,-0.3652035,-5.796458,1.6079458,-12.252427,-7.24475,-3.7815435,-0.11595096,-3.9112654,-3.86191,-2.9501412,-6.477372,-0.36164084,-2.3343136,-4.5076118,-3.1929011,-3.0816417,-2.7380035,-4.835578,-2.9368505,-2.3235857,-2.7204795,-4.557531,-4.647194,-3.0770814,-2.3762898,-3.4080133,-2.0804513,-1.3964177,-1.721295,0.21037467,1.2840148,-0.07792355,-0.5381081,1.526047,0.089963116,disgust
data/audio/audio_speech_actors_01-24\Actor_02\03-01-07-01-02-01-02.wav,-648.5525,72.062836,-7.534307,7.6733623,-3.249207,2.9102335,-6.597658,0.034335345,-10.937421,-7.287062,-3.4088805,0.597124,-6.967582,-3.1770034,-3.2907102,-6.5760345,-1.6368473,-3.354562,-6.6101227,-2.4045243,-3.350582,-3.8494613,-5.3247633,-2.4094515,-3.5217087,-3.0322964,-6.466694,-4.609209,-2.5633507,-5.5060153,-5.0827127,-3.9854734,-2.5820167,-2.061847,0.29041436,2.36827,2.1819153,2.874415,2.9420125,1.4292754,disgust
data/audio/audio_speech_actors_01-24\Actor_02\03-01-07-01-02-02-02.wav,-653.723,71.55224,-12.836388,6.1638565,-2.0914633,0.5635094,-8.865091,-0.9978097,-13.018609,-8.319363,-1.9783115,0.5650333,-8.12291,-3.5239596,-3.3837883,-7.747059,-2.4844875,-3.8975463,-5.964566,-1.8364873,-3.717548,-4.6072836,-4.9427567,-3.3607368,-3.8481534,-3.5351717,-6.570594,-3.6411452,-2.058661,-5.0494776,-4.336431,-2.729545,-2.345471,-1.5957855,0.10444014,1.2868842,1.3321309,1.5992306,2.778275,2.262775,disgust
data/audio/audio_speech_actors_01-24\Actor_02\03-01-07-02-01-01-02.wav,-610.62225,69.03071,-17.941748,7.085807,-4.932994,-2.7218776,-9.898748,1.7689624,-12.767782,-8.337047,-3.3750825,-1.2256465,-5.9758835,-5.064969,-4.3636622,-5.4697247,-1.5591459,-4.139186,-6.873175,-2.4110608,-4.203174,-3.5412664,-4.336798,-3.829419,-2.9348989,-3.4812748,-4.081642,-3.7878864,-2.6469638,-1.8780181,-2.7260494,-0.8525361,-0.020610692,0.16366246,1.4915516,2.5856872,0.7284319,0.93857163,2.1045854,1.5525413,disgust
data/audio/audio_speech_actors_01-24\Actor_02\03-01-07-02-01-02-02.wav,-604.80096,67.3899,-13.988151,8.43896,-4.720516,-2.0792239,-7.7762175,2.8520653,-10.106051,-6.681345,-3.561178,0.10706911,-4.1022253,-2.936465,-4.274714,-4.514229,-1.1516374,-3.8204408,-5.8492327,-2.4375455,-3.8341265,-3.4900594,-4.110021,-3.1759624,-1.9252348,-2.53498,-4.4051,-2.8684504,-1.2959495,-0.2173836,0.577039,1.0311284,2.4021451,2.0575879,1.7368138,3.014053,1.247823,1.3574387,2.13025,1.9243145,disgust
data/audio/audio_speech_actors_01-24\Actor_02\03-01-07-02-02-01-02.wav,-578.7148,68.02484,-12.293321,3.3390749,-6.655988,-2.293285,-8.483036,-3.1137812,-14.665143,-8.832307,-3.131414,-1.8985447,-9.200716,-3.4981396,-2.0294335,-8.325543,-3.287692,-3.045805,-7.462407,-2.814198,-3.4229312,-3.534803,-5.5906425,-4.689214,-3.323065,-3.940656,-7.2509856,-3.7714674,-1.7934457,-4.847216,-1.7674928,1.5584617,1.0272664,3.8093548,3.5030985,3.4662826,2.4278915,1.7455751,1.9214411,2.3614538,disgust
data/audio/audio_speech_actors_01-24\Actor_02\03-01-07-02-02-02-02.wav,-587.31866,68.01829,-14.568759,4.6844726,-6.2608867,-1.0763564,-8.895314,-2.3191302,-12.355956,-7.5472345,-3.646892,-0.093184136,-7.302063,-1.9395735,-2.0569499,-7.9440694,-1.9526591,-1.9014938,-7.022135,-1.3197649,-2.193751,-4.0513477,-6.9170017,-3.0286167,-4.3767595,-3.7145061,-4.6019535,-3.7337456,-1.9909649,-3.45308,-2.712269,-0.374594,1.2432942,2.0599768,1.8678014,3.8145092,3.3890662,4.373001,5.7104864,3.8820662,disgust
data/audio/audio_speech_actors_01-24\Actor_02\03-01-08-01-01-01-02.wav,-601.55707,56.22707,-14.788618,5.832396,-0.5447873,1.7596616,-13.9631815,3.9500954,-7.4126754,-1.8806309,-2.5381293,-3.536913,-2.970739,-4.0528045,-4.246459,-1.4222711,-0.22619922,-0.11143452,-1.1925915,1.4497008,-1.9456224,-0.5607298,-0.9534907,0.32066923,1.4094795,-0.28900117,-1.8630036,-0.90189904,-1.7390428,0.8126756,-0.39049354,1.2783902,2.9369595,2.0535686,2.0945399,3.9721544,2.216991,3.2232034,1.9913541,1.1845533,surprised
data/audio/audio_speech_actors_01-24\Actor_02\03-01-08-01-01-02-02.wav,-628.42194,57.84643,-15.041886,1.5338743,-2.6143188,1.511159,-12.51113,3.1742525,-7.906259,-3.8033814,-4.8641777,-3.9710584,-5.7344947,-3.7001534,-3.522891,-3.475539,-0.44763786,-0.5258073,-2.5004683,-0.71653175,-2.4009757,-1.9906477,-1.7273949,-1.1858275,1.1619443,-0.9016518,-1.8013641,-1.324651,-3.3538196,-1.0977043,-1.2139984,0.5236135,2.1512225,1.493259,1.9249823,1.7688235,0.53685665,1.229263,1.3585198,1.09118,surprised
data/audio/audio_speech_actors_01-24\Actor_02\03-01-08-01-02-01-02.wav,-622.95514,55.443245,-11.811411,2.722286,-3.9047046,0.62918544,-12.626841,2.8669498,-9.456175,-4.9436717,-3.3962893,-2.588792,-6.8830247,-3.2313535,-5.1959567,-5.2973742,0.26939648,-1.11708,-4.6041627,1.5437576,-2.1081107,-1.8968025,-3.0418932,-1.1156629,-0.35556766,-1.7385149,-2.3156044,0.05438467,-2.0528107,-0.44396454,-1.5979631,-1.2812674,-0.21030444,-0.085215405,-0.1940323,1.8147513,1.8532649,2.5449688,2.5244992,1.3831071,surprised
data/audio/audio_speech_actors_01-24\Actor_02\03-01-08-01-02-02-02.wav,-615.47516,57.472298,-15.626009,3.1130269,-2.8661318,1.6390876,-15.600986,0.7807731,-11.471948,-5.5486007,-5.0323143,-3.548146,-6.574854,-4.4573746,-5.011845,-3.0914652,1.7691952,-0.33272728,-3.8341668,0.43132034,-3.464099,-3.6553,-3.3894918,-1.4799631,0.6029673,-0.5759691,-2.341702,-0.6382582,-1.2779347,0.84349996,-0.48891062,-0.056484982,1.484173,2.5643768,2.3604906,3.0425086,0.8438389,1.0045139,1.7999485,0.710453,surprised
data/audio/audio_speech_actors_01-24\Actor_02\03-01-08-02-01-01-02.wav,-564.7623,54.849766,-19.824144,4.487412,-4.223751,0.44609004,-12.74342,3.2136304,-8.929535,-4.848646,-3.440392,-3.925109,-4.478769,-3.1258082,-4.371602,0.7899454,2.9971592,3.5337422,-1.661636,0.07888233,-2.9687834,-3.3508332,-3.5449114,-1.6461918,0.8926854,-0.8328931,-4.123803,-1.2696348,-1.7244393,1.4612778,1.1768135,2.4442887,0.7908053,3.0038798,4.122683,3.4836268,1.8332541,1.6943887,1.0428262,2.4072723,surprised
data/audio/audio_speech_actors_01-24\Actor_02\03-01-08-02-01-02-02.wav,-574.09515,56.993507,-20.57765,0.95600295,-4.247905,-1.0783085,-14.463271,3.3202925,-8.172607,-4.008372,-4.2820487,-3.434837,-4.926553,-3.5005183,-2.9101987,0.6587002,3.0105994,2.7220073,-1.1512849,0.26705572,-1.5389073,-0.90677404,-3.8753223,-1.9893988,0.10394518,-2.8872123,-4.82539,-1.6600059,-2.9139326,1.0580814,-0.5523492,0.73565483,2.004665,2.4207225,2.7347233,2.1973283,-0.049626775,1.3488591,2.0771306,2.8971813,surprised
data/audio/audio_speech_actors_01-24\Actor_02\03-01-08-02-02-01-02.wav,-558.19916,47.084106,-15.010587,2.2082465,-8.0792465,-1.2332699,-17.280085,1.9879117,-9.77147,-6.999829,-5.948878,-4.0063896,-6.202224,-1.4692947,-4.3427763,-2.6920106,1.0984509,1.6811532,-1.2103195,0.8414714,-0.90903103,-1.8515724,-2.192364,-0.89448047,-0.9795016,-1.1385947,-2.6965232,1.3891643,-0.54191244,1.2244225,0.5972422,1.5177134,1.3725513,2.3033159,1.1719323,1.7733754,0.62559825,1.364744,1.5674021,1.7489427,surprised
data/audio/audio_speech_actors_01-24\Actor_02\03-01-08-02-02-02-02.wav,-551.6057,54.531498,-19.835558,0.4823169,-11.989706,-1.196336,-16.381798,0.14939961,-12.804778,-7.4575477,-4.8875237,-4.6384563,-7.5270443,-4.5198956,-6.673302,-4.890063,-0.84537387,-2.5547686,-5.1873,-1.0544866,-1.5701762,-0.23205806,-1.4891888,-0.15231264,0.4783276,-2.3565097,-3.832782,-0.051853724,-1.9390479,0.5280143,-0.8029726,-0.16314244,0.14702676,1.8625686,2.0095491,2.1631608,0.842192,-0.069964625,1.3281534,1.7857769,surprised
data/audio/audio_speech_actors_01-24\Actor_03\03-01-01-01-01-01-03.wav,-650.82495,75.053345,-1.5596936,10.679241,3.452877,9.057185,-3.5068495,-5.2496476,-8.949532,-2.1071453,-1.3579397,-7.44806,-1.8247749,-0.071496725,-4.6153173,-1.8114895,-1.3453467,-3.4674568,-2.9458497,-2.0422955,-3.0734851,-2.7333703,-0.24363838,-3.706647,-3.8244247,-2.5403042,-4.756429,-2.099851,-3.191465,-3.1673667,-2.0138643,-1.1517067,-1.4596739,-2.32441,-1.6710725,-2.170782,-1.4145819,-0.8785508,-2.3116658,-1.24212,neutral
data/audio/audio_speech_actors_01-24\Actor_03\03-01-01-01-01-02-03.wav,-652.3244,82.7199,5.6668177,16.565447,8.281691,14.928034,-0.48059693,-0.55506,-6.164851,0.99932694,1.967526,-3.919777,0.4366535,1.9783403,-1.6877965,2.1537187,0.64521796,-1.4058039,0.36514515,2.5080643,-0.48902535,-0.5922503,2.6045055,-1.5133975,-0.8118762,-0.15377465,-1.9707215,-0.07822207,-2.0647652,-1.0095372,-0.34289742,0.52731824,0.4261103,0.559997,1.3078129,0.4307405,0.5276671,0.946484,-0.37626708,0.3759016,neutral
data/audio/audio_speech_actors_01-24\Actor_03\03-01-01-01-02-01-03.wav,-662.19574,81.63297,-3.5776653,16.83203,1.741335,13.511324,-3.9467442,-3.5146732,-10.0310955,-0.40375638,-3.0484474,-6.706131,-0.13584162,0.09227257,-5.438962,-0.29106855,-0.66143245,-2.9571047,-2.4981735,-1.5017658,-2.0377302,-4.123102,-0.2702371,-2.6695042,-4.8211646,-2.953522,-2.6402974,-1.8615909,-4.142227,-3.5993347,-1.7573625,-1.2257684,-2.9166715,-1.8534055,-1.2108644,-2.20525,-1.8694044,-1.9816898,-3.1362064,-2.3858497,neutral
data/audio/audio_speech_actors_01-24\Actor_03\03-01-01-01-02-02-03.wav,-652.5885,77.51371,-1.5408561,17.841091,0.7131475,14.448554,-2.552997,-4.670741,-12.221157,-1.5976421,-3.854779,-7.1611824,-1.4848601,-0.67377114,-3.786654,-0.76546526,-1.327691,-3.5085738,-2.508046,-0.79408646,-1.6457497,-3.7646544,0.3131344,-1.6100985,-3.2235901,-1.9112638,-2.53719,-1.5019596,-3.642416,-2.6614552,-1.5382707,-0.7282788,-1.9871907,-0.66266054,-0.54611254,-2.17064,-1.4681468,-1.667005,-2.5596888,-2.4423892,neutral
